id,customer_id,last_status,pos_origin,pos_destination,created_at,updated_at,deleted_at
e00b029d-0ff9-4842-84f9-b9ec0682c801,f9189603-bd76-41d8-bd9d-5bac3c98393c,DONE,Longland,South Robert,2023-05-14 19:17:20,2023-07-03 19:17:20,2023-07-03 19:17:20
730cc7af-f68a-4d0c-8a96-3b1fd108f67a,29267a95-4237-4353-8982-c66f41163cf6,DONE,New Keithmouth,North Codyton,2023-02-23 22:09:41,2023-05-02 22:09:41,2023-05-02 22:09:41
d5d470a6-9d0e-4a9e-a38c-dbc8f0d306cd,52b43d34-1a78-4f80-95b9-180a4a9bdc5c,PENDING,Jessicashire,Deborahchester,2023-02-13 06:28:36,2023-05-06 06:28:36,
55cfe88b-340d-428b-a4fa-144245b90fa1,543ec3ac-1d15-475e-ab93-01a3c647e8c3,CREATED,West Kathleenmouth,Christyside,2023-11-08 17:09:38,2023-11-08 17:09:38,
49264170-4f7b-4fc6-9de8-73516289b34e,f35fcbc0-b225-451f-a6c5-f628b718d1e9,IN_TRANSIT,North Christopherport,Danielfurt,2023-04-11 20:40:54,2023-06-19 20:40:54,
75f20bc2-1ad9-449d-9631-c4061f86d04a,14d7a97a-fa01-4514-9dfd-76ebb91aee75,PENDING,Annaville,New Laura,2023-05-12 20:26:13,2023-07-29 20:26:13,
107c8586-4076-441a-b967-95c8f8d91eb1,9dc638b0-d491-4727-8311-a15a33246387,DONE,Bruceberg,Thomaschester,2023-08-20 03:20:46,2023-11-27 03:20:46,2023-11-27 03:20:46
7de3291a-b90a-4e2b-9904-71149f30b492,54424a28-4510-4270-b380-76007cd46159,DONE,Meganmouth,West Daniel,2022-12-31 03:17:26,2023-02-13 03:17:26,2023-02-13 03:17:26
5093cc08-48da-4a57-933f-6c8b76a89bbe,255eaa49-a50a-427e-b453-7408751152d8,PENDING,New Johnberg,Johnchester,2023-06-01 19:11:01,2023-08-26 19:11:01,
80700ab2-28f4-4305-b10b-2749d718ff63,4f87acae-d69b-46bd-b749-744e057b80a2,CREATED,Andrewsland,Fisherport,2023-03-07 00:36:05,2023-03-07 00:36:05,
10d56c36-9cd2-4ba2-a507-f63c061ddeb6,941eb9c0-53c7-40e9-b0a3-3bd4e0f75415,DONE,Parkershire,Shannonfort,2023-10-26 14:09:54,2023-11-19 14:09:54,2023-11-19 14:09:54
9732ac42-0adc-402d-9720-e3072b9f0564,146c9fe0-3594-4382-ac35-b10da107098d,DONE,New Michaelmouth,East Richard,2023-02-07 10:08:51,2023-03-26 10:08:51,2023-03-26 10:08:51
4a08bf08-eab3-4efe-9881-82ae89efc5c7,1d2ba490-1348-468f-b208-51f9c889c25b,DONE,Nicholasville,West Breanna,2023-02-22 06:35:45,2023-04-11 06:35:45,2023-04-11 06:35:45
a8542760-0cb9-41e4-b9a6-1c5f612b294d,9e1ca686-613a-41b2-b8e6-fa7f311de747,DONE,Williamsshire,South Alexandraside,2023-03-28 22:29:05,2023-05-13 22:29:05,2023-05-13 22:29:05
b2cad0ed-1e25-4b48-a223-584fcd60ba91,6958a06a-9c63-4fce-8f85-62a2acd49c2e,DONE,Charlesfurt,East Diana,2023-05-14 18:09:13,2023-06-24 18:09:13,2023-06-24 18:09:13
18932fc9-5aff-408b-8983-41af340651e9,dd2ae835-7712-4240-a00e-1e2b5622d7f2,DONE,Lake Gwendolynland,West Johnside,2023-03-21 23:24:09,2023-06-01 23:24:09,2023-06-01 23:24:09
33dae0c4-d41c-4545-9f0c-3d983bbf2a8c,eef5fb87-3f25-4f2f-b170-62ea4c726863,IN_TRANSIT,North Michaelland,East Matthewberg,2023-05-14 21:32:28,2023-07-27 21:32:28,
3b255721-1530-4b5e-ba62-d839af5de581,165ad7cc-ea93-4c89-9b68-dd116c8f1d26,DELIVERY,Maldonadoview,East Johnfurt,2023-02-03 08:25:04,2023-02-19 08:25:04,
ad5be9e7-8f3c-4b2b-95cd-b839aea7df09,45c66ace-1136-41f2-925a-81dcbdcdae76,IN_TRANSIT,North Scottport,West Phillipmouth,2023-02-11 18:32:46,2023-03-10 18:32:46,
821025f5-bb88-4bb2-8deb-59dcf2705882,c7c7b843-f00d-452a-a6cc-bbd641b4a503,CREATED,New Sandraton,East Derekberg,2023-10-20 22:36:09,2023-10-20 22:36:09,
5a4208bc-f4b2-45af-8892-a54a2d007b8e,1a43ed99-4e97-432e-abcc-3993fd23456d,CREATED,Port Leah,West Kellyburgh,2023-02-05 09:18:03,2023-02-05 09:18:03,
74aa1612-6074-4e20-b8ae-aba1543d2c44,74b512e7-0d8d-4426-b7e2-bf52b8ef5af0,PENDING,Laurenstad,Duncanberg,2023-06-03 04:08:08,2023-08-04 04:08:08,
841e9404-bda3-4df9-9dcc-5791fe099fb1,12ef600c-6def-4a98-9e72-d1bd143e2b23,DONE,Kayleestad,Dianafort,2023-09-05 23:22:08,2023-10-03 23:22:08,2023-10-03 23:22:08
0117cc5a-ad6c-4110-98eb-49821cc130bb,400785ec-637a-45ac-83e3-cb1336fdd014,DELIVERY,Port Andrew,Yateshaven,2023-08-28 00:12:16,2023-10-15 00:12:16,
4a2e1a54-8a42-4395-88b2-a29faefc532b,958714cf-9293-4f72-86c3-dfbc506231d6,DONE,East Joshuastad,Riveraport,2023-02-09 02:31:41,2023-03-09 02:31:41,2023-03-09 02:31:41
7ddca2d9-6e83-4345-9a55-9a2e3a906ea1,fe187aa1-c5c1-4dd3-b2d3-ba3d1c157e55,IN_TRANSIT,Andrewburgh,East Heather,2023-05-31 20:17:05,2023-06-05 20:17:05,
f0176e74-9018-48d7-b62e-ef05ff6b365d,3c02f97c-8b63-42d0-b2ca-2928e01b1c01,IN_TRANSIT,East Michael,Jenkinsmouth,2023-10-05 15:53:54,2023-12-07 15:53:54,
8fdd6620-be6f-47e7-bbf3-557c5ebf60ee,1be19603-fa93-4b2c-b01e-a1f40e01a1c2,DELIVERY,West Melissa,South Williammouth,2023-05-09 06:52:57,2023-06-14 06:52:57,
6d6baada-eb1b-4eab-91ec-62f003e83941,43b86184-f269-4ed0-81e3-afabd714a16f,DONE,Nelsonport,Kellyburgh,2023-05-20 02:43:41,2023-06-10 02:43:41,2023-06-10 02:43:41
5a6ad509-9e70-476b-b9e0-3eec0b811b0c,bfd4741d-d092-4cc5-bf8f-deac324b40d4,CREATED,Ramseystad,East Nicole,2023-08-22 08:17:20,2023-08-22 08:17:20,
ad24480d-65e8-43f0-b957-08607fe577b4,e6769265-6e34-44ae-8eb8-f23202ff26dc,CREATED,Duanetown,Lake Andrewfort,2023-09-03 13:47:47,2023-09-03 13:47:47,
667cbcd1-92bf-46c0-886b-62c4b5c1e8a1,a8e3e890-92c0-4be6-b113-9703a443b8c2,DONE,Rojasport,Morganmouth,2023-09-21 17:44:44,2023-11-19 17:44:44,2023-11-19 17:44:44
0e0fa5d2-034f-442a-afff-c3d1c6b4eb45,c6e34b04-d06e-4645-b37b-117df1cb528c,DELIVERY,Victorberg,Mccormickmouth,2023-04-11 20:14:58,2023-05-29 20:14:58,
d2890404-3440-4c18-9394-17a3643e4eaa,0274b0fa-eb53-4e9c-b1d7-bd68582b313f,DELIVERY,Wilkinsonton,Lake Phillip,2023-09-14 06:08:34,2023-12-18 06:08:34,
22ecf1fe-78ca-4353-b8c4-2fe4dd9ad4bd,427c71ac-0229-4aa7-899a-fb21122981bd,PENDING,Kimberlytown,Michaelbury,2023-09-21 07:06:49,2023-10-15 07:06:49,
f2da78c0-1e6c-4d1f-ba20-73401878bdaf,aca6c499-0a5b-4b5d-ae77-76327edabfbf,IN_TRANSIT,Katherineburgh,Port Kathleen,2023-01-28 02:27:17,2023-04-10 02:27:17,
ea360c70-4a65-45c1-a704-94a6283af9c4,54aa0fe6-b359-4de2-9c69-728fe124b2c4,DONE,East Stevenshire,Dennisstad,2023-09-02 08:54:42,2023-11-25 08:54:42,2023-11-25 08:54:42
b305d712-76c3-48b2-8c25-abc49732e6e2,cbcda5ac-1dcf-4686-b313-327dca11c61b,CREATED,East Robert,Lake Lorifurt,2023-03-28 05:34:47,2023-03-28 05:34:47,
5d6c2c0d-1f5c-42f8-9453-bfb1bf85d771,26c4fce2-c8b1-4527-92d1-d1dc1ea2b331,IN_TRANSIT,West Franciscoside,Port Terryburgh,2023-09-25 07:35:30,2023-11-16 07:35:30,
31cb2f2d-3c53-4648-ae41-97f3614fe92c,ca1cd6a6-471a-4971-99e5-948d915f0552,CREATED,Gracetown,Timothyfort,2023-10-30 12:54:14,2023-10-30 12:54:14,
566bff65-688c-4be6-8c06-becdb641bf5e,17445b54-b60e-4c42-9701-6de4c44d0af9,DONE,Nicoletown,West Samuelborough,2023-10-16 06:27:21,2024-01-14 06:27:21,2024-01-14 06:27:21
2f63f1db-388a-4151-b9a1-cb7cadaafda2,1cfaafe6-19d0-4fa6-9655-4c850ddae3b8,CREATED,North Devonstad,Tinabury,2023-06-17 18:51:17,2023-06-17 18:51:17,
df411306-78ad-4c3a-b826-4a2a5b3a31cc,2edf0a4a-db62-4269-acc8-b8687ed11b50,DONE,South Nicolechester,Barnesberg,2023-04-22 01:22:38,2023-07-18 01:22:38,2023-07-18 01:22:38
f8fa3c02-034c-4d0a-9212-11c63ae560c2,9af28514-6ab9-4ab4-8cdb-16c923445891,PENDING,Huntermouth,Michaelland,2023-03-16 20:49:33,2023-04-10 20:49:33,
3ac16224-3460-43d2-adb1-18a8dd143a39,6fe89ddc-608a-4a0a-b473-1d956c546ae0,CREATED,Lake Madisonborough,South Melaniechester,2022-11-29 22:55:37,2022-11-29 22:55:37,
2e942c3e-94c9-47c2-ad63-0704f5398438,198a80b9-5767-4a40-ae59-0054aca6cd54,DELIVERY,South Johnny,West Carol,2023-05-26 03:39:37,2023-08-24 03:39:37,
3c646076-651d-4943-88bc-7dbfc13993f7,88f994d9-b8ff-4282-af95-6cf300411bee,DONE,Christineside,Jasonmouth,2023-03-14 23:52:42,2023-04-06 23:52:42,2023-04-06 23:52:42
1f03b5f5-5a8c-44a2-bec1-b3e7882e8cb9,f43fd5e0-fb3a-4a87-8d79-184347932d0b,PENDING,Joshuaburgh,South Patrick,2023-06-25 06:28:42,2023-09-27 06:28:42,
9b741e9b-e2b5-416a-89af-9ab97311f036,38af89fb-413e-4ec4-934b-54d9483f77c2,PENDING,Port Leonchester,Christopherton,2023-07-03 04:33:19,2023-10-11 04:33:19,
856b2229-334a-42af-b4b0-b2c73336ecc2,1446f868-b9a0-465d-9d56-891143e7aa4f,PENDING,West Paulaville,Lauraville,2023-01-02 04:16:01,2023-04-11 04:16:01,
b78a456f-e96c-4030-993e-d624bc7b718d,b0727071-d21f-4c60-9f92-e4e6703fabcb,PENDING,Barrettland,New Robert,2023-02-13 23:58:43,2023-05-24 23:58:43,
12b1a570-d7f1-4e0b-80bf-3492bbc71b70,ae9ef60b-71ee-4799-8f95-ded6dcd1fb9f,IN_TRANSIT,South Jonathan,Lake Paulaland,2023-11-05 11:26:37,2023-11-20 11:26:37,
167f2f9a-50e0-49a8-b8a0-3e0f225f997e,72ef8f97-19b0-43a2-b0c5-fa0504e37b22,PENDING,Parsonsberg,Mathisbury,2023-03-29 23:24:41,2023-04-08 23:24:41,
17f584a0-e656-46d5-bf6f-ae449eb3fe61,c85d6f6f-23cb-40e3-bb23-493fcdd62c21,CREATED,Trevinoton,Christopherport,2023-03-06 01:41:08,2023-03-06 01:41:08,
43fb422b-522e-4af9-b241-a3ba051b1a54,113bde13-6a86-44e5-aa36-3668bee11e1e,DELIVERY,Davisfurt,Juanchester,2023-06-18 17:52:04,2023-07-05 17:52:04,
95b0322e-3363-449d-b94b-752d5f5e3cca,2058b977-f6e1-4426-8ddb-2d3b7d13fcaf,IN_TRANSIT,Kathleenport,Lake Eric,2023-07-29 03:04:01,2023-11-06 03:04:01,
bcbc8d11-aff9-4ad0-bb67-b2287553b82a,1604b8ac-faef-4f91-911c-372ae7b6a3f5,DELIVERY,Victoriamouth,South Charlesbury,2023-07-11 09:51:24,2023-09-17 09:51:24,
10907380-d4ad-494b-8fc2-e34b2aeaf111,529a16b0-d593-4e72-ab2a-37e275812df4,DELIVERY,New Susan,Lake Patriciafurt,2023-09-28 22:07:55,2023-10-27 22:07:55,
fbf7dd1a-3ccb-44fa-a056-ff0bbbc1e29f,04dc20ad-3b20-4ceb-bf74-caac82d72eff,IN_TRANSIT,Allenburgh,Annetteberg,2023-09-17 05:46:08,2023-11-22 05:46:08,
a7b81ae8-5ce2-4eca-bc9d-8a62f31898ae,1f6a099e-4aa3-4d4f-bd5a-7e9bfe0f3f87,DONE,Lake Sarah,South Diana,2022-11-20 22:49:19,2023-02-17 22:49:19,2023-02-17 22:49:19
84cf5559-51e0-4b54-94c9-5acfb6e1904b,e46e0802-7b57-4d91-9d7c-f35d42f0278b,PENDING,North Johnfurt,North Jennifer,2023-11-08 00:37:39,2024-02-09 00:37:39,
685d3c02-0e25-44c2-9bf0-f3f4fb1144f4,7dc1fe06-1d93-45c6-9fe9-68a776aad19c,DELIVERY,Morenohaven,East Tracymouth,2023-03-14 04:49:05,2023-06-13 04:49:05,
78b3acca-7847-4070-8fc6-c5d640342436,afaedcf5-dfcf-4b36-a549-f7de9bb6e57d,PENDING,South Victoriahaven,Lake Cassandramouth,2022-12-11 00:51:50,2023-01-30 00:51:50,
8b89a92a-6f4e-47a3-885c-510a5fc16305,9ed74c8b-e7f1-4760-bd89-bce688cd20b8,IN_TRANSIT,New Cody,Lawrenceburgh,2023-05-03 03:40:00,2023-07-11 03:40:00,
5dfa0839-dcb9-4bdd-88b9-1d0e8126d6f5,11d3ffbc-d4bb-42e4-ac2a-5894fe3a34a3,DELIVERY,North James,Andersonborough,2022-12-11 05:16:01,2023-03-15 05:16:01,
e08a60e2-4ecc-4e58-a39b-5ac96c436e91,945590ee-c6cc-4889-870b-a2e75eb8d9ff,PENDING,East Andreabury,Gayshire,2023-02-19 21:12:20,2023-05-19 21:12:20,
fb4bafc9-5137-43bb-af52-e814dea85c65,ca61f79a-572a-4657-abc7-9c0631ed8bc5,DELIVERY,Timothyshire,Charlesfurt,2023-11-02 13:00:58,2024-01-04 13:00:58,
33ef6de3-9369-4ed5-a167-482885ae59a9,d9f9d8c3-d41f-46e2-beb3-9ac984717495,IN_TRANSIT,West Brenda,New Valerieport,2023-08-12 06:47:01,2023-09-29 06:47:01,
fc85e0ce-fbdd-45d2-be90-221635c13f43,a26fa559-2e09-4c5c-8201-78fed2b353e5,PENDING,Knoxbury,Dixonstad,2023-01-27 20:08:43,2023-01-30 20:08:43,
b09b6d23-3e3a-4023-864f-ac7bb466850b,ebad95eb-fe9d-4658-803a-83171169589e,DELIVERY,Brittanytown,South Johnberg,2023-08-31 08:17:22,2023-11-11 08:17:22,
8b7f4513-5377-4e5c-94f9-718fdaa77f86,c0f07cce-cc38-4121-8c52-4ce594f13dfd,CREATED,South Jill,South Deanna,2023-02-05 21:57:35,2023-02-05 21:57:35,
64f98a78-88fb-4065-9b62-fc97b6a5e031,95554cd9-30cc-444f-bb68-6026e636394a,DONE,North Micheleshire,Markfurt,2023-09-03 12:57:54,2023-09-30 12:57:54,2023-09-30 12:57:54
c2cc6c3f-5a3a-4e05-a2d7-35f312203945,2a6b08d0-850b-4764-8258-01b0f1af5417,DELIVERY,Elizabethfort,Monroeville,2023-02-18 02:32:20,2023-04-01 02:32:20,
c0b1f910-64f9-4547-b827-4e1c8514497d,87c0e3d4-c6a8-4e06-af15-721c3747250c,IN_TRANSIT,Scottmouth,Thompsonview,2023-02-10 13:11:03,2023-03-03 13:11:03,
f7555c02-6185-418c-9050-90cebfb310a0,87f91a76-f3bd-459d-b44a-21a220e9a6b7,DELIVERY,Davidhaven,Wongville,2022-11-16 00:16:11,2023-02-22 00:16:11,
a7691527-6191-44e8-bd76-b1ff8c138a2e,7d5f7c3f-a211-4a55-aca5-57b6d662b3ee,PENDING,Lake Robert,Deborahhaven,2023-07-14 23:06:39,2023-08-29 23:06:39,
6b822a00-492c-4779-8596-1c779ee12bae,4c7442cf-f22f-49fa-b52e-d32dd8484329,CREATED,North Michaelmouth,East Jasonchester,2023-01-10 04:41:45,2023-01-10 04:41:45,
0829952b-a3c5-4cad-bc47-349f05891b13,d6f67758-13d9-4e27-8aa5-e7084b7a52d2,PENDING,West Jacobfurt,Scotthaven,2022-12-03 13:07:45,2023-01-24 13:07:45,
0a1c4075-81b6-4b02-ab61-027124fe8047,bad967d5-1b8d-4a7c-bdfb-c6b45397a275,IN_TRANSIT,Lake Davidbury,Rubioport,2023-08-23 08:12:13,2023-09-21 08:12:13,
44e29ba1-05de-47eb-a74e-b04c51de0c2d,901a0499-d6d5-41e9-ba09-e25f83e2db05,DONE,North Thomas,Christophertown,2022-11-18 13:38:11,2023-01-10 13:38:11,2023-01-10 13:38:11
8cc02180-6ecc-4273-872f-be0da1120f7f,f55b750b-451d-47e0-8e8c-2e9c6882923b,PENDING,Howardburgh,North April,2023-05-24 10:58:36,2023-08-10 10:58:36,
b7e7f3c7-4374-427c-86cb-3f9b8cbd8b5a,e04a2505-d835-4df5-99fb-55f5245b4ba2,CREATED,Mcmahonburgh,East Matthew,2023-03-13 13:04:50,2023-03-13 13:04:50,
9029c733-b4a2-454b-883a-f5de114d94a5,25a03999-786d-4500-8268-75b7322a5e72,DONE,Melissaville,South Marybury,2023-05-14 08:05:08,2023-07-14 08:05:08,2023-07-14 08:05:08
41219d17-dedf-4dd1-9eac-c0fed13ce91a,b162c8ef-9986-4608-83c1-8d5aa179536d,DELIVERY,East Saramouth,South Julianview,2023-10-18 19:27:16,2024-01-20 19:27:16,
21f4c0c2-1736-4972-98f5-cc7a62f7b3ff,486002f8-9c74-4c15-868c-c92cfe1e7852,DELIVERY,Triciatown,West Kellyfurt,2022-11-21 01:16:06,2022-11-24 01:16:06,
2b7a1406-4b39-4623-ac9a-66bbd2fd107d,9a15bdd0-4d1a-49c0-90d8-09982f601415,DELIVERY,Ryanfort,Robertsside,2023-02-14 04:46:34,2023-04-18 04:46:34,
874bb1ab-7129-44c7-ad22-05b2bda9ee30,d9d5efe5-b8d7-4062-8895-f3c87417c337,DONE,New Christopherchester,New Paultown,2022-12-08 17:50:43,2023-01-31 17:50:43,2023-01-31 17:50:43
bfca75b8-3fb5-4aea-9b1a-846931dcee3d,f137b8b3-b043-4615-908d-84705aafa272,PENDING,East Kathrynburgh,South Cassandrahaven,2023-02-11 02:28:52,2023-03-12 02:28:52,
44cb31f1-3301-43dc-bd7e-774fb736e44f,e523a958-a169-462a-96dc-9f7275e9736d,DONE,Lindachester,Danielletown,2023-03-11 22:21:57,2023-05-27 22:21:57,2023-05-27 22:21:57
87eb423e-4253-4120-93b7-a3194045cf43,030d36ab-7906-4545-9540-daa04be38c79,IN_TRANSIT,West Gabriel,Smithmouth,2023-08-05 16:31:22,2023-10-15 16:31:22,
ef8378ea-8d8e-4b50-a402-0f37c8c85557,49b3a88f-9a5e-49d1-b08e-f48389c9c618,DONE,Millerstad,South Lauraview,2022-12-02 13:50:39,2022-12-13 13:50:39,2022-12-13 13:50:39
9822c1a3-4f6c-42a4-8dce-7490c24dcde3,966e5f81-775f-475c-8cbd-235a2a8189ff,PENDING,West Kimberg,East Johnview,2022-11-16 18:08:46,2022-12-15 18:08:46,
78dfab7c-b6d6-4ee6-bc84-b01743ad02ec,95fa3446-54cd-4912-8940-66ef3c240f22,DELIVERY,East Krista,Madelineborough,2023-11-03 07:41:27,2023-11-11 07:41:27,
d3cb755d-bbc4-4063-bcfb-6b77788fe5a5,abfed156-d130-40ba-b42f-04dc3e0b9033,DELIVERY,Lake Stacey,Lake Alexanderstad,2023-03-19 13:30:40,2023-04-04 13:30:40,
15e51ebd-783a-4ccf-851e-56099a1ab5e0,7b215cbd-46bb-4b31-8120-26d2e4ec8a8a,DELIVERY,Port Trevor,Juliefort,2023-06-25 11:03:17,2023-07-26 11:03:17,
484bc5c2-11b3-48f5-a25e-42e2c23c8de5,6f2a4d7e-477d-4ce2-af17-3298ddc37266,CREATED,Dianeland,Keithmouth,2022-12-05 06:51:39,2022-12-05 06:51:39,
bd0ca28f-ba9b-4515-9bfa-1d4eee40e191,89ea8ee9-ee0f-4259-bdda-8c07423a90fe,DONE,Prestonside,Jacobtown,2023-07-08 05:57:41,2023-09-27 05:57:41,2023-09-27 05:57:41
9cfedb18-2f4e-4666-b887-f2a75d405a7a,d96fc096-eea5-4caa-8cb8-d73eb3bfbf2f,DELIVERY,East Andrewstad,East Nicholas,2023-03-23 08:38:18,2023-06-28 08:38:18,
89538f49-263a-4c3d-99a1-05591ada36af,ff4e7811-1260-462e-99f4-d30b5022dedb,DELIVERY,New Jeffrey,West Bradley,2023-03-27 04:41:26,2023-04-19 04:41:26,
0407c926-debc-4c07-a033-0a5c61ca4051,f9ec485d-21e0-4b50-b21b-b576ce281882,DELIVERY,Amandashire,Lake Kaitlynburgh,2023-02-18 02:55:47,2023-03-17 02:55:47,
6f89352d-b2b7-4251-9d6f-4d8da36ae7fb,3dee2fca-8c6b-4d1a-800b-2f19d59348aa,DONE,South Michellechester,East Amberbury,2023-06-24 15:08:47,2023-10-02 15:08:47,2023-10-02 15:08:47
04fa694c-a640-4d98-865a-852eab54922a,c6188691-6e1d-4990-8dd5-87637ca23ca1,IN_TRANSIT,North Sherryshire,Port Cameronberg,2022-11-13 02:21:42,2022-12-24 02:21:42,
ca6ef20e-7112-4645-ae5b-06c45e6f8d1c,b76413b9-5b9d-4800-b022-f02c14a9241f,IN_TRANSIT,West Amanda,East Angela,2023-04-17 00:58:46,2023-07-18 00:58:46,
7cba2859-9847-413c-a57a-442fb2bf74f0,278996ac-9a5e-4e24-84c2-19436ddd8ccc,DELIVERY,East Denise,Darryltown,2023-06-25 23:43:40,2023-09-29 23:43:40,
3bf687bf-6a58-4c15-ba98-7f89db6c74b4,d058012b-47e4-4c67-9723-650f4823593f,DONE,East Dawn,Howellside,2023-10-23 04:12:14,2023-11-17 04:12:14,2023-11-17 04:12:14
8036ca93-c14c-4f5c-a359-05fda1af50bf,1bb7e788-430d-4a76-bb13-96799f1f0f9c,PENDING,Burgessbury,Port Bradleyhaven,2023-09-07 09:19:44,2023-09-21 09:19:44,
4be6bb31-6c0b-4c0c-80f6-347f202ae91b,47ba54e9-2a6e-42e4-9387-5a4325c37daf,DELIVERY,Davisbury,North Sherylland,2023-04-01 23:07:41,2023-06-16 23:07:41,
095a48ca-a488-4922-891e-aba7937b9a11,ed57f916-56ef-4b43-b7bd-b91b9e85d2d4,PENDING,Lake Brittanymouth,Robertland,2022-12-11 13:52:55,2023-01-09 13:52:55,
b70cce38-48e7-47b0-ae69-6e1dc4625cd9,ab5517b1-273c-4bb8-80d9-b3483c09b229,IN_TRANSIT,New Saraton,Travisfort,2023-06-06 10:10:42,2023-06-25 10:10:42,
39572ac8-a0df-4a4c-9ba0-fec621f14b06,ea5c4a40-ca11-44a7-84a2-53ca57523724,DONE,Stephenton,Brianfurt,2023-06-29 04:20:31,2023-07-04 04:20:31,2023-07-04 04:20:31
04a5bcfd-a5e8-4dc3-abdd-6d863f73dc31,e9d1c28f-f567-4757-9a9a-68c9a42583c5,DONE,Ericahaven,Amandaberg,2023-05-31 19:24:58,2023-06-30 19:24:58,2023-06-30 19:24:58
c1288312-bc6d-4dd8-b049-44365fe07d09,46d58f55-4a0c-4890-8136-9d7d22a810bf,CREATED,Maxwellville,Laurahaven,2022-12-09 06:08:16,2022-12-09 06:08:16,
d5384445-4ab8-42a8-b645-8d77af6eaf1a,b72f2273-dfc5-4624-b625-e157bef43597,IN_TRANSIT,Kristitown,Stephaniebury,2023-09-04 05:01:20,2023-10-10 05:01:20,
1a2dc41f-996a-40d3-941d-5a5ca73c5c26,2d96ebc8-e9ba-4916-9aa3-3403dc1906d0,DONE,Gilbertport,South Mikeport,2023-01-25 19:19:27,2023-02-10 19:19:27,2023-02-10 19:19:27
a0cbc9dc-8849-4322-aae7-3a66d46b1734,731c93b4-ac18-4414-bbbd-8cb7a15f8873,DONE,New Pamela,Chamberston,2023-03-12 16:58:24,2023-06-18 16:58:24,2023-06-18 16:58:24
29d4a62e-3b64-40ae-bea6-efec31ec67f9,d1b2e8b6-c883-46ce-bdd0-7cc76eff6d5a,IN_TRANSIT,Terriberg,West Kaylaland,2023-04-16 11:43:18,2023-07-13 11:43:18,
5839f5b5-d687-4a5f-940b-60e39bb6c0f8,17cae550-8926-4a89-9d27-607aa02fe0d7,DELIVERY,Caitlinbury,Cynthiashire,2023-08-25 05:26:15,2023-10-04 05:26:15,
e02867d8-9b25-442a-8b22-6942c0c38611,1819478f-e048-428e-bb2b-5b2254e160cf,PENDING,Patriciaburgh,Port Patriciashire,2023-01-10 09:37:41,2023-01-27 09:37:41,
0e3d01c1-65fd-4732-ac86-f106b5ae0eb5,fce01a2b-08a3-4cfa-8a3c-75c9461bdd84,CREATED,West Annette,Spencerville,2022-11-21 10:18:43,2022-11-21 10:18:43,
2bb0aa38-d36d-4695-8040-0842b3d35ea2,a6981cea-ddfd-4e00-a983-10bc70ea08da,DELIVERY,East Tim,Sarahbury,2023-08-04 21:33:47,2023-10-13 21:33:47,
175414d5-ea73-4bc9-baa6-cb7901dc54f4,8df5f0cc-15c8-4d9a-984a-c40090fbd98c,CREATED,South Henry,Jameshaven,2023-05-31 01:06:40,2023-05-31 01:06:40,
84b2002d-feb1-4c9a-9e66-f01d9cddf840,fe8af891-b81b-47da-9f24-47a49b689f45,DONE,Hillberg,North Amandahaven,2023-10-30 18:37:43,2024-01-12 18:37:43,2024-01-12 18:37:43
a5b47acf-a3fe-4e87-a8ee-aee05959d00d,7c1d82ee-4f03-4de4-bfda-628e72f9744c,CREATED,East Jeffrey,Brownburgh,2023-08-04 06:57:28,2023-08-04 06:57:28,
ecc7b8e5-4c81-40de-93ce-8940f451e761,3e1a044e-e399-4392-8547-d97fd418c43d,DELIVERY,Meganmouth,Billystad,2022-12-23 07:24:23,2022-12-27 07:24:23,
cd375f44-198a-4b80-a686-6b5656aa7e7a,a0967bb9-905d-42c6-bf69-64e9e21d41c4,IN_TRANSIT,New Victormouth,Laurenport,2023-08-27 00:14:43,2023-11-27 00:14:43,
a27d2dd0-baff-4a8e-81e6-525a52e972f2,11edebef-ed0b-4aca-b365-efcac33a9f12,IN_TRANSIT,Bradside,West Cynthialand,2023-05-17 09:30:38,2023-08-13 09:30:38,
f8c761b0-b39d-4e2b-af0d-b02c749e459b,a55c0f91-f7b7-42c1-98da-33fea16833a7,IN_TRANSIT,Lake Robert,Mcgrathhaven,2023-01-16 12:37:34,2023-02-19 12:37:34,
845fc3ab-eb54-48bb-a5cf-8a20bdecc87d,b16c07a2-e228-4899-8cd5-e4f4b1451256,IN_TRANSIT,West Dylan,Clarkefurt,2023-09-19 19:45:52,2023-12-14 19:45:52,
8c4601d2-69c0-40fd-8a81-1283b5dfb463,397f6663-a474-41c2-a998-a42c80a9efcb,DELIVERY,New Ethan,Davisburgh,2023-01-12 16:50:15,2023-02-22 16:50:15,
de428c5b-e0e0-4e57-9551-162d339fc2eb,0c9b15bd-476b-4105-986e-c0a64243a86b,DONE,Lake Pattyview,East Patrick,2023-02-07 00:47:35,2023-04-30 00:47:35,2023-04-30 00:47:35
e6fe17e6-2e57-4f0a-9005-e2150bfcd36e,d26c1052-60b9-498e-b6dd-8e62fe38f2e8,CREATED,Tiffanytown,Robinsonton,2023-09-13 04:44:37,2023-09-13 04:44:37,
869b63c5-f51b-4ef6-9851-66133fa40cd5,6c31ffe9-51bf-48fb-884e-b1c8e2a6aed6,DELIVERY,Lisatown,Dicksonhaven,2022-11-28 00:22:21,2023-02-03 00:22:21,
